Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
1501,unidentified Avipoxvirus,1856564,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1500,Duck papillomavirus,1867231,Zurhausenvirales,Papillomaviridae,,False,True,True,False,False,False,False,,,,False,False,True,False,False,True,False,False
1499,Poecivirus NOCR-674,1871149,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1498,Poecivirus NOCR-848,1871150,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1496,Poecivirus RBNH-12,1871151,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1497,Poecivirus RBNH-929,1871152,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1488,Spheniscus humboldti poxvirus,1884826,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
133,Orthobornavirus betapsittaciforme,1884878,Mononegavirales,Bornaviridae,Orthobornavirus,True,False,False,True,True,False,True,8973.0,43.0,6.0,True,False,False,False,False,False,True,False
498,Gammapolyomavirus anseris,1891746,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,,,,False,True,False,False,False,True,False,False
317,Gammapolyomavirus avis,1891747,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,,,,False,True,False,False,False,True,False,False
256,Gammapolyomavirus corvi,1891748,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,5079.0,45.5,6.0,False,True,False,False,False,True,False,False
220,Gammapolyomavirus cratorquatus,1891749,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,5084.0,45.5,6.0,False,True,False,False,False,True,False,False
179,Gammapolyomavirus padeliae,1891750,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,4988.0,52.5,5.0,False,True,False,False,False,True,False,False
257,Gammapolyomavirus pypyrrhula,1891751,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,5278.0,51.0,6.0,False,True,False,False,False,True,False,False
226,Gammapolyomavirus secanaria,1891752,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,5421.0,49.0,5.0,False,True,False,False,False,True,False,False
1489,Pigeon adenovirus 2b,1891777,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
1490,Pigeon adenovirus 3,1891778,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
1491,Pigeon adenovirus 4,1891779,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
1492,Pigeon adenovirus 5,1891780,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
314,Duck astrovirus 3,1897654,Stellavirales,Astroviridae,Avastrovirus,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
891,Picobirnavirus sp.,1907787,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,4297.0,40.5,4.0,True,False,False,True,False,True,False,False
321,Deltacoronavirus sp.,1911231,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26159.0,40.0,10.0,True,False,False,True,False,False,True,False
330,Avian astrovirus,1914440,Stellavirales,Astroviridae,Avastrovirus,False,False,False,True,False,True,False,6900.0,48.5,3.0,False,False,True,True,False,True,False,False
805,Caliciviridae sp.,1916234,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
215,Treisepsilonpapillomavirus 1,1921778,Zurhausenvirales,Papillomaviridae,Treisepsilonpapillomavirus,False,True,True,False,False,False,False,7637.0,49.5,7.0,False,False,True,False,False,True,False,False
211,Treiszetapapillomavirus 1,1922208,Zurhausenvirales,Papillomaviridae,Treiszetapapillomavirus,False,True,True,False,False,False,False,8132.0,48.0,12.0,False,False,True,False,False,True,False,False
153,Jingmen picorna-like virus,1923350,,,,True,True,True,True,True,True,True,10069.0,43.5,1.0,True,True,True,True,True,True,True,True
150,Jingmen tombus-like virus 1,1923351,,,,True,True,True,True,True,True,True,7949.0,57.0,2.0,True,True,True,True,True,True,True,True
1481,Pigeon adenovirus 2a,1924072,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,31314.0,49.0,,False,True,False,False,False,False,True,False
329,Avipoxvirus sp.,1928336,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,113506.0,31.0,108.0,False,True,False,True,False,False,True,False
156,Chicken stool-associated circular virus,1930302,,,,True,True,True,True,True,True,True,4668.0,43.5,3.0,True,True,True,True,True,True,True,True
100,Chicken picobirnavirus,1930304,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,4232.0,45.0,4.0,True,False,False,True,False,True,False,False
1480,Dnistrovskyi 408 orbivirus,1930308,Reovirales,Sedoreoviridae,Orbivirus,False,False,True,True,True,False,False,,,,False,False,True,True,True,False,False,False
807,Sicinivirus sp.,1930506,Picornavirales,Picornaviridae,Sicinivirus,False,False,False,True,False,True,False,9471.0,54.5,1.0,False,True,False,True,False,True,False,False
17,Chicken associated smacovirus,1932006,Cremevirales,Smacoviridae,Huchismacovirus,True,True,False,False,False,False,False,2343.0,40.0,2.0,False,False,True,False,False,False,False,False
1464,Rynchops niger coronavirus,1934038,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
1465,Anser cygnoides coronavirus,1934040,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
151,Jingmen tombus-like virus 2,1938656,,,,True,True,True,True,True,True,True,4100.0,48.5,3.0,True,True,True,True,True,True,True,True
12,Parvoviridae sp.,1940570,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,4305.0,38.0,2.0,False,True,False,False,True,False,False,False
1433,Duck parvovirus NM100,1941434,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,5073.0,46.0,,False,True,False,False,True,False,False,False
1195,Circoviridae sp.,1954248,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,2780.0,40.5,2.0,False,True,False,False,False,True,False,False
75,Rhabdoviridae sp.,1955137,Mononegavirales,Rhabdoviridae,,True,False,False,True,True,False,True,12485.0,41.5,6.0,True,False,False,True,False,False,True,False
794,Picornavirales sp.,1955153,Picornavirales,,,False,False,False,True,False,True,False,8422.0,45.5,1.0,False,True,False,True,False,True,False,False
917,Luteoviridae sp.,1955165,Tolivirales,,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True
913,Nodaviridae sp.,1955166,Nodamuvirales,Nodaviridae,,False,False,False,True,True,True,False,3205.0,51.5,,False,True,False,True,False,True,False,False
833,Partitiviridae sp.,1955170,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,3505.0,48.5,,False,False,True,True,False,True,False,False
915,Totiviridae sp.,1955172,Ghabrivirales,Totiviridae,,False,False,True,True,True,False,False,5261.0,68.5,1.0,False,False,True,True,False,True,False,False
1336,Duck parvovirus NM4,1962258,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,5073.0,46.0,,False,True,False,False,True,False,False,False
221,Turkey aviadenovirus C,1962301,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,42940.0,48.5,33.0,False,True,False,False,False,False,True,False
222,Turkey aviadenovirus D,1962302,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,43686.0,51.5,37.0,False,True,False,False,False,False,True,False
140,Falcon picornavirus,1964370,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,7964.0,42.5,1.0,False,True,False,True,False,True,False,False
1469,Kestrel picornavirus,1964371,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
349,Circovirus sp.,1964372,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,2288.0,53.0,2.0,False,True,False,False,True,False,False,False
924,Coronavirus HKU15,1965089,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
114,Tupavirus durham,1972581,Mononegavirales,Rhabdoviridae,Tupavirus,True,False,False,True,True,False,True,11092.0,43.5,7.0,True,False,False,True,False,False,True,False
1425,Hapavirus flanders,1972612,Mononegavirales,Rhabdoviridae,Hapavirus,True,False,False,True,True,False,True,13038.0,37.0,9.0,True,False,False,True,False,True,False,False
146,Hapavirus landjia,1972618,Mononegavirales,Rhabdoviridae,Hapavirus,True,False,False,True,True,False,True,13695.0,37.0,11.0,True,False,False,True,False,True,False,False
641,Fowl aviadenovirus sp.,1972696,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
16,Gemycircularvirus sp.,1983771,Geplafuvirales,Genomoviridae,Gemycircularvirus,False,True,False,False,False,False,False,2138.0,50.0,2.0,False,False,True,False,False,True,False,False
279,Chicken genomovirus,1985367,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
202,Avisivirus B,1985982,Picornavirales,Picornaviridae,Avisivirus,False,False,False,True,False,True,False,7310.0,48.5,1.0,False,True,False,True,False,True,False,False
203,Avisivirus C,1985983,Picornavirales,Picornaviridae,Avisivirus,False,False,False,True,False,True,False,7167.0,45.0,1.0,False,True,False,True,False,True,False,False
494,Protoparvovirus sp.,1987106,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,5046.0,47.0,,False,True,False,False,True,False,False,False
177,Harkavirus A,2003391,Picornavirales,Picornaviridae,Harkavirus,False,False,False,True,False,True,False,8003.0,42.0,1.0,False,True,False,True,False,True,False,False
180,Psittacine atadenovirus A,2003673,Rowavirales,Adenoviridae,Atadenovirus,False,False,True,False,False,False,False,31735.0,53.5,29.0,False,True,False,False,False,False,True,False
161,Penguin siadenovirus A,2005055,Rowavirales,Adenoviridae,Siadenovirus,False,False,True,False,False,False,False,24662.0,35.5,22.0,False,True,False,False,False,False,True,False
141,Garrulus glandarius associated circular virus 1,2006642,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,1971.0,45.0,2.0,False,True,False,False,False,True,False,False
1437,Culex negev-like virus 3,2010275,,,,True,True,True,True,True,True,True,9325.0,37.0,,True,True,True,True,True,True,True,True
142,Tinamou hepatitis B virus,2018685,Blubervirales,Hepadnaviridae,Avihepadnavirus,True,True,True,False,True,False,False,3024.0,43.5,5.0,True,False,False,True,False,False,True,False
1470,Avipoxvirus 2017,2019388,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1471,Avipoxvirus 3864,2019389,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
800,Dependoparvovirus sp.,2052559,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
139,Flamingopox virus FGPVKD09,2059380,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,293123.0,29.5,285.0,False,True,False,True,False,False,True,False
1442,Falcon coronavirus UAE-HKU27,2078576,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26162.0,40.0,10.0,True,False,False,True,False,False,True,False
1443,Houbara coronavirus UAE-HKU28,2078577,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26155.0,39.5,10.0,True,False,False,True,False,False,True,False
1445,Quail coronavirus UAE-HKU30,2078581,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,25874.0,42.5,9.0,True,False,False,True,False,False,True,False
1444,Pigeon coronavirus UAE-HKU29,2078583,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26155.0,39.5,10.0,True,False,False,True,False,False,True,False
1458,Avisivirus AVE052/AsV,2080834,Picornavirales,Picornaviridae,Avisivirus,False,False,False,True,False,True,False,7342.0,46.0,,False,True,False,True,False,True,False,False
1457,Neotropic cormorant herpesvirus,2086349,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
1456,Neotropic cormorant aviadenovirus,2086357,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
27,Avian paramyxovirus 17,2094282,Mononegavirales,Paramyxoviridae,,True,False,False,True,True,False,True,15408.0,52.0,6.0,True,False,False,True,False,False,True,False
102,Serinus canaria papillomavirus 1,2094713,Zurhausenvirales,Papillomaviridae,Etapapillomavirus,False,True,True,False,True,False,False,8071.0,49.5,8.0,False,False,True,False,False,False,True,False
1453,Circoviridae TaCV1,2094724,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,3398.0,33.0,,False,True,False,False,False,True,False,False
1454,Circoviridae TaCV2,2094725,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,2967.0,33.0,,False,True,False,False,False,True,False,False
110,Blackbird arilivirus,2099352,Picornavirales,,,False,False,False,True,False,True,False,9228.0,48.0,2.0,False,True,False,True,False,True,False,False
1449,Phacovirus sp.,2108520,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1429,Chicken chapparvovirus 1,2109366,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
99,Chicken stool associated circular virus 1,2109373,,,,True,True,True,True,True,True,True,3173.0,48.0,2.0,True,True,True,True,True,True,True,True
98,Chicken stool associated circular virus 2,2109374,,,,True,True,True,True,True,True,True,3161.0,48.0,2.0,True,True,True,True,True,True,True,True
1467,Salmonella phage SP1a,2109652,,Demerecviridae,Tequintavirus,False,False,True,False,True,False,False,111184.0,39.0,,False,True,False,True,False,False,False,True
1451,Cacatuid alphaherpesvirus 1,2115842,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
1452,Podargid alphaherpesvirus 1,2115843,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
1450,unclassified avian avulavirus strain musk lorikeet/Melbourne/ML22-141263/2014,2115844,Mononegavirales,Paramyxoviridae,,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
64,Pileated finch aveparvovirus,2137544,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,5368.0,44.0,3.0,False,True,False,False,True,False,False,False
1447,Pigeon adenovirus FJ2017,2162686,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
